3325   Mt 158 109 267 267.137189
3326   Ds 157 110 267 267.143726
3327   Rf 164 104 268 268.123968
3328   Db 163 105 268 268.125671
3329   Sg 162 106 268 268.125392
3330   Bh 161 107 268 268.129691
3331   Hs 160 108 268 268.131863
3332   Mt 159 109 268 268.138649
3333   Ds 158 110 268 268.143477
3334   Db 164 105 269 269.127911
3335   Sg 163 106 269 269.128570
3336   Bh 162 107 269 269.130412
3337   Hs 161 108 269 269.133725
3338   Mt 160 109 269 269.138884
3339   Ds 159 110 269 269.144751
3340   Db 165 105 270 270.131302
3341   Sg 164 106 270 270.130426
3342   Bh 163 107 270 270.133362
3343   Hs 162 108 270 270.134314
3344   Mt 161 109 270 270.140323
3345   Ds 160 110 270 270.144583
3346   Sg 165 106 271 271.133932
3347   Bh 164 107 271 271.135182
3348   Hs 163 108 271 271.137135
3349   Mt 162 109 271 271.140742
3350   Ds 161 110 271 271.145946
3351   Sg 166 106 272 272.135890
3352   Bh 165 107 272 272.138261
3353   Hs 164 108 272 272.138494
3354   Mt 163 109 272 272.143406
3355   Ds 162 110 272 272.146018
3356   Rg 161 111 272 272.153273
3357   Sg 167 106 273 273.139580
3358   Bh 166 107 273 273.140240
3359   Hs 165 108 273 273.141590
3360   Mt 164 109 273 273.144620
3361   Ds 163 110 273 273.148531
3362   Rg 162 111 273 273.153189
3363   Bh 167 107 274 274.143513
3364   Hs 166 108 274 274.143303
3365   Mt 165 109 274 274.147339
3366   Ds 164 110 274 274.149434
3367   Rg 163 111 274 274.155249
3368   Bh 168 107 275 275.145670
3369   Hs 167 108 275 275.146667
3370   Mt 166 109 275 275.149039
3371   Ds 165 110 275 275.151976
3372   Rg 164 111 275 275.155981
3373   Hs 168 108 276 276.148455
3374   Mt 167 109 276 276.151708
3375   Ds 166 110 276 276.153024
3376   Rg 165 111 276 276.158333
3377   Cn 164 112 276 276.161410
3378   Hs 169 108 277 277.151899
3379   Mt 168 109 277 277.153483
3380   Ds 167 110 277 277.155815
3381   Rg 166 111 277 277.159247
3382   Cn 165 112 277 277.163611
3383   Mt 169 109 278 278.156454
3384   Ds 168 110 278 278.157146
3385   Rg 167 111 278 278.161587
3386   Cn 166 112 278 278.164179
3387   Nh 165 113 278 278.170574
3388   Mt 170 109 279 279.158343
3389   Ds 169 110 279 279.160093
3390   Rg 168 111 279 279.162937
3391   Cn 167 112 279 279.166432
3392   Nh 166 113 279 279.170950
3393   Ds 170 110 280 280.161590
3394   Rg 169 111 280 280.165203
3395   Cn 168 112 280 280.167147
3396   Nh 167 113 280 280.172991
3397   Ds 171 110 281 281.164715
3398   Rg 170 111 281 281.166718
3399   Cn 169 112 281 281.169641
3400   Nh 168 113 281 281.173710
3401   Rg 171 111 282 282.169405
3402   Cn 170 112 282 282.170668
3403   Nh 169 113 282 282.175766
3404   Rg 172 111 283 283.170995
3405   Cn 171 112 283 283.173362
3406   Nh 170 113 283 283.176820
3407   Cn 172 112 284 284.174499
3408   Nh 171 113 284 284.178843
3409   Fl 170 114 284 284.181344
3410   Cn 173 112 285 285.177321
3411   Nh 172 113 285 285.180066
3412   Fl 171 114 285 285.183579
3413   Nh 173 113 286 286.182518
3414   Fl 172 114 286 286.184406
3415   Nh 174 113 287 287.183840
3416   Fl 173 114 287 287.186875
3417   Mc 172 115 287 287.190978
3418   Fl 174 114 288 288.187916
3419   Mc 173 115 288 288.192992
3420   Fl 175 114 289 289.190623
3421   Mc 174 115 289 289.193953
3422   Lv 173 116 289 289.198099
3423   Mc 175 115 290 290.196345
3424   Lv 174 116 290 290.198818
3425   Mc 176 115 291 291.197522
3426   Lv 175 116 291 291.201169
3427   Ts 174 117 291 291.205906
3428   Lv 176 116 292 292.202086
3429   Ts 175 117 292 292.207812
3430   Lv 177 116 293 293.204691
3431   Ts 176 117 293 293.208680
3432   Og 175 118 293 293.213498
3433   Ts 177 117 294 294.210974
3434   Og 176 118 294 294.214132
3435   Og 177 118 295 295.216332
